step,amount,old_balance_orig,new_balance_orig,old_balance_dest,new_balance_dest,is_fraud,error_bal_orig,error_bal_dest,amount_bal_ratio,is_orig_zeroed,is_dest_empty_start,trans_type_CASH_OUT,trans_type_DEBIT,trans_type_PAYMENT,trans_type_TRANSFER
201,77655.58,0.0,0.0,686904.35,966887.82,0,77655.58,-202327.89,0.0,1,0,1,0,0,0
354,222192.47,404.0,0.0,1843563.59,2065756.06,0,221788.47,0.0,549.9813613861386,1,0,1,0,0,0
182,158822.38,6245161.6,6403983.98,263771.63,104949.24,0,317644.7600000007,317644.77,0.025431268263738767,0,0,0,0,0,0
44,8641.25,10650.0,2008.75,0.0,0.0,0,0.0,8641.25,0.8113849765258216,0,1,0,0,1,0
283,110101.55,42191.0,0.0,246689.07,356790.62,0,67910.55,0.0,2.6095980185347587,1,0,1,0,0,0
236,103582.95,20080.0,123662.95,45185.18,0.0,0,207165.9,148768.13,5.15851344621514,0,0,0,0,0,0
19,69322.67,0.0,0.0,116756.17,186078.83,0,69322.67,0.010000000009313226,0.0,1,0,1,0,0,0
34,1016540.35,1016540.35,0.0,0.0,0.0,1,0.0,1016540.35,1.0,1,1,0,0,0,1
204,304306.5,49962.0,0.0,1238814.34,1543120.85,0,254344.5,-0.010000000009313226,6.090758976822385,1,0,0,0,0,1
18,32565.39,552389.08,584954.47,452623.49,420058.1,0,65130.78000000003,65130.78000000003,0.05895371791201955,0,0,0,0,0,0
468,19952.89,19952.89,0.0,41255.75,61208.64,1,0.0,0.0,1.0,1,0,1,0,0,0
188,96854.3,0.0,0.0,633534.51,730388.81,0,96854.3,0.0,0.0,1,0,1,0,0,0
12,463352.39,504341.0,40988.61,184102.16,3108830.81,0,0.0,-2461376.26,0.9187283802030769,0,0,1,0,0,0
617,621034.85,621034.85,0.0,0.0,621034.85,1,0.0,0.0,1.0,1,1,1,0,0,0
517,8986.55,0.0,0.0,0.0,0.0,0,8986.55,8986.55,0.0,1,1,0,0,1,0
20,31887.08,52774.0,84661.08,209541.13,177654.04,0,63774.16,63774.17000000001,0.6042195020275136,0,0,0,0,0,0
171,211721.9,211721.9,0.0,0.0,211721.9,1,0.0,0.0,1.0,1,1,1,0,0,0
51,361460.79,361460.79,0.0,0.0,0.0,1,0.0,361460.79,1.0,1,1,0,0,0,1
259,266.14,1763.0,1496.86,0.0,0.0,0,0.0,266.14,0.1509585933068633,0,1,0,0,1,0
404,11030.96,59194.47,48163.51,0.0,0.0,0,0.0,11030.96,0.18635119125148006,0,1,0,0,1,0
179,712.24,27625.0,26912.76,0.0,0.0,0,0.0,712.24,0.02578244343891403,0,1,0,0,1,0
472,63440.63,63440.63,0.0,26850.23,90290.87,1,0.0,-0.00999999999476131,1.0,1,0,1,0,0,0
706,934590.45,934590.45,0.0,981576.29,1916166.73,1,0.0,0.010000000009313226,1.0,1,0,1,0,0,0
149,661558.27,661558.27,0.0,0.0,0.0,1,0.0,661558.27,1.0,1,1,0,0,0,1
679,198383.8,198383.8,0.0,0.0,0.0,1,0.0,198383.8,1.0,1,1,0,0,0,1
540,169469.22,11222.0,0.0,5716094.29,5885563.51,0,158247.22,0.0,15.10151666369631,1,0,1,0,0,0
512,1319703.76,1319703.76,0.0,0.0,0.0,1,0.0,1319703.76,1.0,1,1,0,0,0,1
251,215912.01,659.0,216571.01,236012.98,20100.98,0,431824.02,431824.01,327.63582701062217,0,0,0,0,0,0
329,185619.74,0.0,0.0,8209460.4,8395080.14,0,185619.74,0.0,0.0,1,0,1,0,0,0
307,40044.83,1892316.51,1932361.34,1819991.04,1779946.22,0,80089.66000000015,80089.65000000014,0.021161803423677787,0,0,0,0,0,0
37,157001.52,2279.0,0.0,4165.06,161166.58,0,154722.52,0.0,68.89053093462044,1,0,1,0,0,0
142,157355.08,20484.0,0.0,511256.96,668612.04,0,136871.08,0.0,7.681853153680921,1,0,1,0,0,0
184,330594.0,0.0,0.0,356520.72,687114.71,0,330594.0,0.010000000009313226,0.0,1,0,1,0,0,0
687,1750.69,632.0,0.0,0.0,0.0,0,1118.69,1750.69,2.7700791139240506,1,1,0,0,1,0
136,9019.09,78648.0,69628.91,0.0,0.0,0,0.0,9019.09,0.11467666056352355,0,1,0,0,1,0
20,7302.18,0.0,0.0,0.0,0.0,0,7302.18,7302.18,0.0,1,1,0,0,1,0
19,310539.04,22116.0,0.0,176688.2,487227.24,0,288423.04,0.0,14.041374570446735,1,0,1,0,0,0
400,15782.48,198102.0,182319.52,0.0,0.0,0,0.0,15782.48,0.0796684536249003,0,1,0,0,1,0
354,109272.38,8260104.81,8369377.19,2988981.63,2879709.25,0,218544.7600000007,218544.75999999978,0.013228933834799611,0,0,0,0,0,0
690,124341.43,0.0,0.0,500990.2,625331.64,0,124341.43,-0.010000000009313226,0.0,1,0,0,0,0,1
42,285987.64,5056.0,291043.64,2402630.51,2116642.86,0,571975.28,571975.29,56.56401107594937,0,0,0,0,0,0
233,37357.32,37357.32,0.0,0.0,37357.32,1,0.0,0.0,1.0,1,1,1,0,0,0
307,189733.46,2488073.37,2677806.84,2728373.49,2538640.03,0,379466.9299999997,379466.9200000004,0.07625718047052607,0,0,0,0,0,0
352,7376.25,0.0,0.0,0.0,0.0,0,7376.25,7376.25,0.0,1,1,0,0,1,0
237,201579.25,3732319.55,3933898.8,312278.9,110699.65,0,403158.5,403158.5,0.05400910808936497,0,0,0,0,0,0
184,33195.96,9221.0,42416.96,0.0,0.0,0,66391.92,33195.96,3.600039041318729,0,1,0,0,0,0
348,225203.77,789.0,0.0,0.0,225203.77,0,224414.77,0.0,285.4293662864385,1,1,1,0,0,0
45,207687.36,11017.0,218704.36,789211.64,581524.27,0,415374.72,415374.73,18.85153490060815,0,0,0,0,0,0
21,101894.67,143816.0,41921.33,117011.81,218906.48,0,0.0,-2.9103830456733704e-11,0.7085071897424486,0,0,1,0,0,0
329,182159.56,340213.0,158053.44,848157.3,1030316.85,0,0.0,0.010000000125728548,0.5354279818819386,0,0,1,0,0,0
159,7477.65,153259.0,145781.35,0.0,0.0,0,0.0,7477.65,0.0487909356057393,0,1,0,0,1,0
205,153345.87,7693.11,0.0,1308743.33,1462089.21,0,145652.76,-0.009999999776482582,19.93288410018835,1,0,1,0,0,0
460,217666.25,217666.25,0.0,92402.62,310068.87,1,0.0,0.0,1.0,1,0,1,0,0,0
41,277665.02,101844.0,379509.02,138387.15,0.0,0,555330.04,416052.17000000004,2.726375829700326,0,0,0,0,0,0
253,180806.79,1555445.73,1736252.52,1781394.84,1600588.05,0,361613.5800000001,361613.5800000001,0.11624114330237675,0,0,0,0,0,0
578,152372.18,152372.18,0.0,0.0,0.0,1,0.0,152372.18,1.0,1,1,0,0,0,1
154,3162.75,0.0,0.0,0.0,0.0,0,3162.75,3162.75,0.0,1,1,0,0,1,0
358,301.3,0.0,0.0,0.0,0.0,0,301.3,301.3,0.0,1,1,0,0,1,0
378,103050.22,198.0,0.0,295184.28,398234.49,0,102852.22,0.010000000009313226,520.4556565656566,1,0,1,0,0,0
12,14496.55,427337.0,412840.45,0.0,0.0,0,0.0,14496.55,0.03392299286043567,0,1,0,0,1,0
448,85973.92,284906.0,198932.08,0.0,85973.92,0,0.0,0.0,0.3017624058461387,0,1,1,0,0,0
233,567300.85,7153718.55,7721019.41,1313799.57,746498.72,0,1134601.71,1134601.7,0.07930153332632858,0,0,0,0,0,0
16,186265.75,6680551.15,6866816.9,273380.49,87114.74,0,372531.5,372531.5,0.02788179385468817,0,0,0,0,0,0
345,70077.36,7044.0,77121.36,1189476.22,1119398.86,0,140154.72,140154.71999999997,9.948517887563884,0,0,0,0,0,0
380,167835.44,288.0,0.0,428278.87,596114.31,0,167547.44,0.0,582.7619444444445,1,0,1,0,0,0
310,43350.84,432578.64,389227.8,0.0,0.0,0,0.0,43350.84,0.10021493432962847,0,1,0,0,1,0
402,21871.0,0.0,0.0,0.0,0.0,0,21871.0,21871.0,0.0,1,1,0,0,1,0
665,2799902.39,2799902.39,0.0,0.0,0.0,1,0.0,2799902.39,1.0,1,1,0,0,0,1
546,166648.55,0.0,0.0,488952.21,655600.76,0,166648.55,0.0,0.0,1,0,1,0,0,0
213,1835523.44,1835523.44,0.0,0.0,0.0,1,0.0,1835523.44,1.0,1,1,0,0,0,1
40,5050.55,10271.0,5220.45,546863.74,551914.29,0,0.0,0.0,0.4917291402979262,0,0,1,0,0,0
253,32731.63,30065584.36,30098315.99,192620.8,159889.17,0,65463.259999997914,65463.25999999998,0.0010886743330206805,0,0,0,0,0,0
280,4987.91,10197.0,5209.09,0.0,0.0,0,0.0,4987.91,0.4891546533294106,0,1,0,0,1,0
305,170429.85,0.0,0.0,2558584.3,2729014.15,0,170429.85,0.0,0.0,1,0,1,0,0,0
743,850002.52,850002.52,0.0,0.0,0.0,1,0.0,850002.52,1.0,1,1,0,0,0,1
325,11512.93,7138.61,0.0,0.0,0.0,0,4374.320000000001,11512.93,1.6127691525380992,1,1,0,0,1,0
355,134787.68,73653.0,0.0,799394.23,934181.9,0,61134.67999999999,0.009999999892897904,1.8300365226127924,1,0,1,0,0,0
161,161258.06,0.0,0.0,240925.86,402183.91,0,161258.06,0.010000000009313226,0.0,1,0,1,0,0,0
140,1744.53,0.0,0.0,0.0,0.0,0,1744.53,1744.53,0.0,1,1,0,0,1,0
180,173351.32,547.0,0.0,0.0,173351.32,0,172804.32,0.0,316.91283363802563,1,1,1,0,0,0
310,1795.19,0.0,0.0,0.0,0.0,0,1795.19,1795.19,0.0,1,1,0,0,1,0
357,506.45,18690.0,18183.55,0.0,0.0,0,0.0,506.45,0.02709737827715356,0,1,0,0,1,0
300,5059.24,0.0,0.0,0.0,0.0,0,5059.24,5059.24,0.0,1,1,0,0,1,0
20,12057.97,1754.0,0.0,0.0,0.0,0,10303.97,12057.97,6.874555302166476,1,1,0,0,1,0
187,3904.89,641965.91,638061.02,0.0,0.0,0,0.0,3904.89,0.006082706167372657,0,1,0,0,1,0
256,255810.72,249764.0,0.0,89611.87,345422.6,0,6046.720000000001,-0.010000000009313226,1.0242097339888856,1,0,1,0,0,0
214,39525.63,39525.63,0.0,61266.78,100792.41,1,0.0,0.0,1.0,1,0,1,0,0,0
202,2263927.04,2263927.04,0.0,0.0,0.0,1,0.0,2263927.04,1.0,1,1,0,0,0,1
322,2345965.27,106447.0,0.0,164536.19,2510501.46,0,2239518.27,0.0,22.03881058179188,1,0,0,0,0,1
372,6123.12,0.0,0.0,0.0,0.0,0,6123.12,6123.12,0.0,1,1,0,0,1,0
356,67282.51,10570.0,77852.51,0.0,0.0,0,134565.02,67282.51,6.365421948912014,0,1,0,0,0,0
227,45257.54,5032.0,0.0,0.0,0.0,0,40225.54,45257.54,8.993946740858506,1,1,0,0,1,0
14,11352.56,0.0,0.0,0.0,0.0,0,11352.56,11352.56,0.0,1,1,0,0,1,0
160,12422.99,20254.0,7831.01,0.0,0.0,0,0.0,12422.99,0.613359830157006,0,1,0,0,1,0
376,8384.84,0.0,0.0,0.0,0.0,0,8384.84,8384.84,0.0,1,1,0,0,1,0
381,6150.22,745258.0,739107.78,0.0,0.0,0,0.0,6150.22,0.00825247095636679,0,1,0,0,1,0
212,16094.29,50389.41,34295.12,0.0,0.0,0,0.0,16094.29,0.31939826245236846,0,1,0,0,1,0
225,1110884.5,0.0,0.0,7343595.44,8454479.95,0,1110884.5,-0.009999997913837433,0.0,1,0,0,0,0,1
277,14997.25,10058.0,25055.25,2546959.13,2531961.88,0,29994.5,29994.5,1.4910767548220323,0,0,0,0,0,0
254,81168.42,9946773.0,10027941.42,1181566.12,1100397.7,0,162336.83999999985,162336.84000000008,0.008160276704816729,0,0,0,0,0,0
184,395823.62,0.0,0.0,644575.19,1040398.81,0,395823.62,-1.1641532182693481e-10,0.0,1,0,1,0,0,0
183,213459.48,0.0,0.0,534271.37,747730.85,0,213459.48,0.0,0.0,1,0,1,0,0,0
350,2086.5,279333.61,277247.11,0.0,0.0,0,0.0,2086.5,0.007469563007473394,0,1,0,0,1,0
395,9576.57,0.0,0.0,0.0,0.0,0,9576.57,9576.57,0.0,1,1,0,0,1,0
142,10024.54,15489.0,5464.46,0.0,0.0,0,0.0,10024.54,0.6472038220672736,0,1,0,0,1,0
282,88527.67,11485.0,100012.67,1187708.63,1099180.96,0,177055.34,177055.33999999985,7.7081123204179365,0,0,0,0,0,0
590,154264.68,5939851.05,6094115.73,190135.43,35870.75,0,308529.36000000034,308529.36,0.02597113609439752,0,0,0,0,0,0
155,17866.58,638889.22,621022.65,0.0,0.0,0,0.010000000009313226,17866.58,0.02796506724593037,0,1,0,0,1,0
184,81070.1,21259.0,0.0,323354.28,404424.38,0,59811.100000000006,0.0,3.813448421844866,1,0,0,0,0,1
140,68834.4,389641.46,458475.86,821263.84,752429.44,0,137668.8,137668.80000000005,0.17666087176657225,0,0,0,0,0,0
322,27635.8,0.0,0.0,0.0,0.0,0,27635.8,27635.8,0.0,1,1,0,0,1,0
47,48446.57,0.0,0.0,951625.35,1000071.92,0,48446.57,-1.1641532182693481e-10,0.0,1,0,1,0,0,0
284,63888.17,10770.0,0.0,217919.86,281808.03,0,53118.17,-5.820766091346741e-11,5.932049210770659,1,0,1,0,0,0
373,225428.54,0.0,0.0,4979179.11,5204607.65,0,225428.54,0.0,0.0,1,0,1,0,0,0
226,29174.8,29174.8,0.0,4093.57,33268.36,1,0.0,0.010000000002037268,1.0,1,0,1,0,0,0
34,24835.65,52671.0,27835.35,0.0,0.0,0,0.0,24835.65,0.47152417839038563,0,1,0,0,1,0
182,52673.85,0.0,0.0,1568054.13,1620727.98,0,52673.85,0.0,0.0,1,0,1,0,0,0
398,697459.21,145513.54,0.0,6087419.4,6784878.61,0,551945.6699999999,0.0,4.793088052149648,1,0,0,0,0,1
303,18188.55,1340.0,0.0,0.0,0.0,0,16848.55,18188.55,13.573544776119402,1,1,0,0,1,0
232,5216.86,0.0,0.0,0.0,0.0,0,5216.86,5216.86,0.0,1,1,0,0,1,0
15,255521.27,0.0,0.0,3347120.75,3602642.02,0,255521.27,0.0,0.0,1,0,1,0,0,0
403,124859.81,0.0,0.0,1225356.33,1350216.14,0,124859.81,2.3283064365386963e-10,0.0,1,0,1,0,0,0
591,906270.63,906270.63,0.0,0.0,0.0,1,0.0,906270.63,1.0,1,1,0,0,0,1
35,18768.66,0.0,0.0,0.0,0.0,0,18768.66,18768.66,0.0,1,1,0,0,1,0
188,210219.54,2908442.89,3118662.43,641613.97,431394.43,0,420439.0800000001,420439.08,0.0722790675116196,0,0,0,0,0,0
209,6956.05,21409.0,14452.95,0.0,0.0,0,0.0,6956.05,0.32491242001027604,0,1,0,0,1,0
235,210624.95,83872.0,294496.95,252496.74,41871.79,0,421249.9,421249.9,2.5112665728729495,0,0,0,0,0,0
308,4664.95,209.0,0.0,0.0,0.0,0,4455.95,4664.95,22.320334928229663,1,1,0,0,1,0
300,46712.07,0.0,0.0,450043.56,496755.64,0,46712.07,-0.010000000009313226,0.0,1,0,1,0,0,0
379,86921.12,2518.0,89439.12,441801.54,354880.42,0,173842.24,173842.23999999993,34.51990468625893,0,0,0,0,0,0
138,234723.4,234723.4,0.0,0.0,0.0,1,0.0,234723.4,1.0,1,1,0,0,0,1
260,40117.59,0.0,0.0,148401.27,188518.86,0,40117.59,0.0,0.0,1,0,1,0,0,0
153,277811.14,15073.44,0.0,704379.96,982191.1,0,262737.7,0.0,18.43050690486047,1,0,1,0,0,0
440,4339822.23,4339822.23,0.0,0.0,4339822.23,1,0.0,0.0,1.0,1,1,1,0,0,0
249,336202.91,0.0,0.0,1500006.53,1836209.44,0,336202.91,0.0,0.0,1,0,1,0,0,0
228,451718.08,11778.0,0.0,49393.6,501111.68,0,439940.08,0.0,38.352698250976395,1,0,0,0,0,1
323,264961.99,0.0,0.0,392799.36,657761.35,0,264961.99,0.0,0.0,1,0,1,0,0,0
325,99529.59,49906.0,0.0,3743929.92,3843459.51,0,49623.59,0.0,1.9943411613834008,1,0,1,0,0,0
213,4801.81,93411.19,88609.38,0.0,0.0,0,0.0,4801.81,0.05140508326679063,0,1,0,0,1,0
45,19285.26,0.0,0.0,0.0,0.0,0,19285.26,19285.26,0.0,1,1,0,0,1,0
263,297465.74,297465.74,0.0,0.0,0.0,1,0.0,297465.74,1.0,1,1,0,0,0,1
164,68185.71,0.0,0.0,6253946.6,6322132.3,0,68185.71,0.009999999776482582,0.0,1,0,1,0,0,0
568,30790.13,30790.13,0.0,0.0,0.0,1,0.0,30790.13,1.0,1,1,0,0,0,1
17,6983.51,0.0,0.0,0.0,0.0,0,6983.51,6983.51,0.0,1,1,0,0,1,0
161,292125.4,0.0,0.0,302432.24,649999.16,0,292125.4,-55441.52000000002,0.0,1,0,1,0,0,0
134,40732.15,490780.52,450048.37,790541.94,831274.09,0,0.0,0.0,0.08299463475037681,0,0,1,0,0,0
187,390083.45,0.0,0.0,1053353.34,1443436.8,0,390083.45,-0.010000000009313226,0.0,1,0,1,0,0,0
153,121413.03,429.0,0.0,32420.47,153833.5,0,120984.03,0.0,283.01405594405594,1,0,1,0,0,0
397,58410.57,121128.66,62718.08,773080.93,831491.5,0,-0.010000000009313226,0.0,0.4822192369667096,0,0,1,0,0,0
407,45346.41,28670.6,0.0,0.0,0.0,0,16675.810000000005,45346.41,1.581634496662086,1,1,0,0,1,0
687,6370.16,80779.0,74408.84,0.0,0.0,0,0.0,6370.16,0.07885910942200325,0,1,0,0,1,0
387,10000000.0,19110884.44,9110884.44,0.0,0.0,1,-3.725290298461914e-09,10000000.0,0.5232620202061145,0,1,0,0,0,1
19,12270.33,7595.0,0.0,0.0,0.0,0,4675.33,12270.33,1.615579986833443,1,1,0,0,1,0
277,71533.17,1452655.43,1524188.6,98326.11,26792.94,0,143066.34000000008,143066.34,0.049243040381572116,0,0,0,0,0,0
301,194759.1,0.0,0.0,3018761.58,3213520.68,0,194759.1,0.0,0.0,1,0,1,0,0,0
492,261653.8,2617456.47,2879110.27,838409.83,576756.03,0,523307.5999999996,523307.59999999986,0.09996490982713457,0,0,0,0,0,0
148,394886.13,394886.13,0.0,0.0,0.0,1,0.0,394886.13,1.0,1,1,0,0,0,1
371,138732.24,0.0,0.0,290875.14,429607.37,0,138732.24,0.010000000009313226,0.0,1,0,1,0,0,0
404,181147.31,1381340.63,1562487.93,186503.46,5356.15,0,362294.6100000001,362294.62,0.13113876915355774,0,0,0,0,0,0
227,4075956.58,4075956.58,0.0,79992.36,4155948.94,1,0.0,0.0,1.0,1,0,1,0,0,0
17,13575.12,0.0,0.0,0.0,0.0,0,13575.12,13575.12,0.0,1,1,0,0,1,0
206,278793.36,11145.0,0.0,1373954.27,1652747.63,0,267648.36,0.0,25.015106325706594,1,0,1,0,0,0
19,72024.39,0.0,0.0,92058.04,164082.43,0,72024.39,0.0,0.0,1,0,1,0,0,0
153,10650.98,31400.0,20749.02,0.0,0.0,0,0.0,10650.98,0.3392031847133758,0,1,0,0,1,0
47,14295.97,105518.0,91222.03,0.0,0.0,0,0.0,14295.97,0.13548370894065467,0,1,0,0,1,0
139,6634.73,0.0,0.0,0.0,0.0,0,6634.73,6634.73,0.0,1,1,0,0,1,0
131,517736.94,674210.0,156473.06,2618649.31,3136386.25,0,0.0,0.0,0.7679164355319559,0,0,0,0,0,1
710,7418265.31,7418265.31,0.0,0.0,0.0,1,0.0,7418265.31,1.0,1,1,0,0,0,1
186,3091.06,11748.0,8656.94,0.0,0.0,0,0.0,3091.06,0.263113721484508,0,1,0,0,1,0
396,274630.07,25989.34,0.0,286738.45,561368.52,0,248640.73,0.0,10.56702748126732,1,0,1,0,0,0
275,113307.02,0.0,0.0,1840110.09,1953417.11,0,113307.02,0.0,0.0,1,0,1,0,0,0
181,438199.82,0.0,0.0,1390164.74,1828364.56,0,438199.82,0.0,0.0,1,0,1,0,0,0
36,555624.58,147.0,0.0,164.23,693416.92,0,555477.58,-137628.1100000001,3779.759047619047,1,0,0,0,0,1
205,131385.36,104618.0,0.0,2385658.31,2517043.67,0,26767.359999999986,0.0,1.2558580741363818,1,0,1,0,0,0
226,195708.55,195708.55,0.0,5705050.51,5900759.07,1,0.0,-0.010000000707805157,1.0,1,0,1,0,0,0
397,300949.28,588.0,0.0,7651.48,308600.76,0,300361.28,0.0,511.8185034013606,1,0,1,0,0,0
319,4895343.33,4895343.33,0.0,286035.4,5181378.73,1,0.0,0.0,1.0,1,0,1,0,0,0
306,33119.84,37702.0,4582.16,0.0,0.0,0,0.0,33119.84,0.8784637419765529,0,1,0,0,1,0
348,379631.88,70050.0,449681.88,27497.22,0.0,0,759263.76,407129.1,5.419441541755889,0,0,0,0,0,0
44,288380.62,12350.0,300730.62,0.0,0.0,0,576761.24,288380.62,23.350657489878543,0,1,0,0,0,0
212,159165.11,23023.0,0.0,370708.96,529874.07,0,136142.11,1.1641532182693481e-10,6.913308865047995,1,0,1,0,0,0
47,225850.53,225850.53,0.0,0.0,0.0,1,0.0,225850.53,1.0,1,1,0,0,0,1
403,63521.17,1006.0,64527.17,902987.04,839465.87,0,127042.34,127042.34000000008,63.14231610337972,0,0,0,0,0,0
18,126551.91,3692534.15,3819086.06,410818.85,284266.94,0,253103.8200000003,253103.82,0.034272373621784924,0,0,0,0,0,0
406,10824.8,10485.0,0.0,0.0,0.0,0,339.7999999999993,10824.8,1.0324082021936098,1,1,0,0,1,0
182,11588.97,718.0,0.0,0.0,0.0,0,10870.97,11588.97,16.140626740947074,1,1,0,0,1,0
394,37672.91,131562.44,93889.53,0.0,0.0,0,0.0,37672.91,0.28635004033065975,0,1,0,0,1,0
321,139228.96,0.0,0.0,723773.4,863002.36,0,139228.96,0.0,0.0,1,0,1,0,0,0
687,3258.26,88185.0,84926.74,60315.0,63573.25,0,0.0,0.010000000002037268,0.036948007030674156,0,0,0,1,0,0
210,648921.88,0.0,0.0,1005666.63,1654588.51,0,648921.88,0.0,0.0,1,0,0,0,0,1
154,26210.93,250906.38,224695.44,0.0,0.0,0,-0.010000000009313226,26210.93,0.10446498012525628,0,1,0,0,1,0
305,141857.88,17292.0,0.0,0.0,141857.88,0,124565.88,0.0,8.203671061762664,1,1,1,0,0,0
310,341560.78,4147501.31,4489062.09,1769852.11,1428291.33,0,683121.56,683121.56,0.08235338688777895,0,0,0,0,0,0
258,221639.03,48106.0,269745.03,53100.64,0.0,0,443278.06000000006,274739.67,4.607305325738993,0,0,0,0,0,0
130,135916.11,60199.48,0.0,147316.44,283232.55,0,75716.62999999998,0.0,2.2577621932946927,1,0,1,0,0,0
401,6326.09,30984.0,24657.91,0.0,0.0,0,0.0,6326.09,0.20417279886392978,0,1,0,0,1,0
236,77602.96,251.0,77853.96,65271.18,0.0,0,155205.92,142874.14,309.1751394422311,0,0,0,0,0,0
11,1226.57,3109721.79,3108495.22,0.0,0.0,0,0.0,1226.57,0.0003944307828257524,0,1,0,0,1,0
285,9290.0,51400.0,42110.0,0.0,0.0,0,0.0,9290.0,0.18073929961089494,0,1,0,0,1,0
235,7548.67,68772.0,61223.33,0.0,0.0,0,0.0,7548.67,0.1097637119758041,0,1,0,0,1,0
325,969187.06,1237.15,0.0,1008829.77,1978016.83,0,967949.91,0.0,783.4030311603282,1,0,0,0,0,1
359,10000000.0,10000000.0,0.0,246819.58,10246819.58,1,0.0,0.0,1.0,1,0,1,0,0,0
134,266446.71,5929357.64,6195804.34,1313337.34,1046890.64,0,532893.4100000001,532893.41,0.044936859298640656,0,0,0,0,0,0
405,167219.8,0.0,0.0,187264.74,354484.53,0,167219.8,0.009999999951105565,0.0,1,0,1,0,0,0
182,141042.7,1414619.67,1555662.38,1741632.61,1229107.09,0,282085.4099999999,653568.22,0.09970361857049537,0,0,0,0,0,0
232,911082.97,0.0,0.0,1803413.82,2714496.79,0,911082.97,0.0,0.0,1,0,0,0,0,1
142,2786.45,10183.0,7396.55,0.0,0.0,0,0.0,2786.45,0.27363743494058723,0,1,0,0,1,0
17,18309.81,5056.0,0.0,0.0,0.0,0,13253.810000000001,18309.81,3.6214022943037976,1,1,0,0,1,0
405,5360.95,188363.19,193724.13,367305.13,361944.18,0,10721.890000000014,10721.900000000023,0.02846070933498206,0,0,0,0,0,0
235,727788.98,0.0,0.0,973386.92,1701175.9,0,727788.98,0.0,0.0,1,0,0,0,0,1
228,337154.92,0.0,0.0,387170.24,724325.16,0,337154.92,-1.1641532182693481e-10,0.0,1,0,0,0,0,1
156,7206.74,133625.62,126418.88,0.0,0.0,0,0.0,7206.74,0.05393232225975827,0,1,0,0,1,0
227,43247.37,0.0,0.0,2043682.0,2086929.38,0,43247.37,-0.009999999776482582,0.0,1,0,1,0,0,0
236,4980.79,14783.0,9802.21,0.0,4980.79,0,0.0,0.0,0.3369268754650612,0,1,1,0,0,0
19,17860.83,5510.2,0.0,0.0,0.0,0,12350.630000000001,17860.83,3.24141228993503,1,1,0,0,1,0
300,2163.57,0.0,0.0,0.0,0.0,0,2163.57,2163.57,0.0,1,1,0,0,1,0
206,304583.49,7906597.16,8211180.65,14093033.09,13788449.6,0,609166.9800000004,609166.9800000004,0.038522702476978095,0,0,0,0,0,0
327,156099.88,4811.0,0.0,0.0,156099.88,0,151288.88,0.0,32.4464518811058,1,1,1,0,0,0
283,53453.49,0.0,0.0,636582.09,690035.59,0,53453.49,-0.010000000009313226,0.0,1,0,1,0,0,0
42,1524.84,135639.67,134114.83,0.0,0.0,0,-2.9103830456733704e-11,1524.84,0.011241843923683976,0,1,0,0,1,0
32,401575.19,401575.19,0.0,0.0,0.0,1,0.0,401575.19,1.0,1,1,0,0,0,1
159,63430.75,65010.0,128440.75,279924.08,216493.33,0,126861.5,126861.50000000003,0.9757075834487002,0,0,0,0,0,0
526,151378.47,7008681.99,7160060.45,26411480.93,26260102.47,0,302756.9299999997,302756.9299999997,0.02159870717718211,0,0,0,0,0,0
352,20498.87,40547.19,20048.31,0.0,0.0,0,-0.010000000002037268,20498.87,0.5055558720591982,0,1,0,0,1,0
205,345538.19,160212.0,0.0,647177.33,992715.52,0,185326.19,0.0,2.15675598581879,1,0,1,0,0,0
256,6130.3,0.0,0.0,0.0,0.0,0,6130.3,6130.3,0.0,1,1,0,0,1,0
324,47813.57,0.0,0.0,236292.74,284106.32,0,47813.57,-0.010000000009313226,0.0,1,0,1,0,0,0
369,22244.77,0.0,0.0,0.0,0.0,0,22244.77,22244.77,0.0,1,1,0,0,1,0
183,120523.4,0.0,0.0,1521538.26,1642061.66,0,120523.4,0.0,0.0,1,0,1,0,0,0
15,6143.51,337895.18,331751.67,0.0,0.0,0,0.0,6143.51,0.018181703568544542,0,1,0,0,1,0
81,2737766.8,2737766.8,0.0,0.0,0.0,1,0.0,2737766.8,1.0,1,1,0,0,0,1
355,26735.57,4075009.62,4101745.19,327400.76,300665.19,0,53471.139999999665,53471.140000000014,0.006560860585158569,0,0,0,0,0,0
180,112748.31,21620925.86,21733674.17,1899335.87,1182607.2,0,225496.62000000104,829476.9800000002,0.005214777143683337,0,0,0,0,0,0
565,81626.62,12078.0,0.0,580705.63,662332.25,0,69548.62,0.0,6.758289451896009,1,0,1,0,0,0
373,340725.63,0.0,0.0,381285.43,722011.06,0,340725.63,0.0,0.0,1,0,1,0,0,0
43,136781.01,0.0,0.0,1996843.6,2133624.61,0,136781.01,4.656612873077393e-10,0.0,1,0,1,0,0,0
34,12852.2,6490114.07,6502966.27,271434.02,267302.44,0,25704.39999999944,16983.780000000028,0.0019802733605882522,0,0,0,0,0,0
88,4022408.76,4022408.76,0.0,4542879.5,8565288.26,1,0.0,0.0,1.0,1,0,1,0,0,0
131,155813.28,170235.0,14421.72,0.0,155813.28,0,0.0,0.0,0.915283461097894,0,1,1,0,0,0
15,5732.01,0.0,0.0,0.0,0.0,0,5732.01,5732.01,0.0,1,1,0,0,1,0
